"Month","Tmin","Tmax","CP"
12,-8,13,0.623363880387033
12,-8,14,0.638146614943929
12,-8,15,0.452085824644284
12,-8,16,0.562651694840474
12,-8,17,0.588537368429291
12,-8,18,0.519167047065786
12,-8,19,0.538932349835488
12,-8,20,0.539135453639317
12,-8,21,0.528419315193626
12,-8,22,0.512169205734838
12,-8,23,0.493453594395451
12,-8,24,0.32468433127169
12,-8,25,0
12,-8,26,0
12,-8,27,0
12,-8,28,0
12,-8,29,0
12,-8,30,0
12,-7,-7,0.00000136175516794908
12,-7,-6,0.00000321470760535193
12,-7,-5,0.0000105456345735832
12,-7,-4,0.0000426378221336942
12,-7,-3,0.000189970199572737
12,-7,-2,0.000878746537807435
12,-7,-1,0.00410195429358392
12,-7,0,0.018831502245816
12,-7,1,0.0802105766100682
12,-7,2,0.262337789467642
12,-7,3,0.510258104804998
12,-7,4,0.583237875578959
12,-7,5,0.5731734299463
12,-7,6,0.610798049314064
12,-7,7,0.595382186698784
12,-7,8,0.569130607254949
12,-7,9,0.644374454408342
12,-7,10,0.643056576254501
12,-7,11,0.621961483278832
12,-7,12,0.632234800424094
12,-7,13,0.61417247625216
12,-7,14,0.488100683971382
12,-7,15,0.582705754465863
12,-7,16,0.64396101625441
12,-7,17,0.539791855285134
12,-7,18,0.560697897206979
12,-7,19,0.562251939904896
12,-7,20,0.552512037460636
12,-7,21,0.536780348490605
12,-7,22,0.518105937002961
12,-7,23,0.498286913311572
12,-7,24,0.326978129260487
12,-7,25,0
12,-7,26,0
12,-7,27,0
12,-7,28,0
12,-7,29,0
12,-7,30,0
12,-6,-6,0.00000748245387201568
12,-6,-5,0.0000174531171669335
12,-6,-4,0.000056309501609446
12,-6,-3,0.000223501467513799
12,-6,-2,0.000977739350251844
12,-6,-1,0.00443270412452204
12,-6,0,0.0199787149750117
12,-6,1,0.0840232121029306
12,-6,2,0.271956810460533
12,-6,3,0.522497724687554
12,-6,4,0.558138254491104
12,-6,5,0.574100698039183
12,-6,6,0.618902531650831
12,-6,7,0.632623607788958
12,-6,8,0.586125968138283
12,-6,9,0.65305474280894
12,-6,10,0.64454532746584
12,-6,11,0.635001234833498
12,-6,12,0.662191742961795
12,-6,13,0.543173524662269
12,-6,14,0.598904705377479
12,-6,15,0.672645129663527
12,-6,16,0.581645682856379
12,-6,17,0.571258324779388
12,-6,18,0.575241807114285
12,-6,19,0.575553355976463
12,-6,20,0.560683358729027
12,-6,21,0.542446579092818
12,-6,22,0.522609306467371
12,-6,23,0.442416436039911
12,-6,24,0.144928924018598
12,-6,25,0
12,-6,26,0
12,-6,27,0
12,-6,28,0
12,-6,29,0
12,-6,30,0
12,-5,-5,0.0000401687485410733
12,-5,-4,0.0000926129108143491
12,-5,-3,0.000294112105620151
12,-5,-2,0.0011460873913027
12,-5,-1,0.00491251338425378
12,-5,0,0.0214805804612116
12,-5,1,0.088518916469247
12,-5,2,0.282463158354567
12,-5,3,0.531297490374769
12,-5,4,0.576155661134653
12,-5,5,0.557766000604371
12,-5,6,0.639893690360891
12,-5,7,0.638760678969182
12,-5,8,0.647633198346636
12,-5,9,0.676980968010455
12,-5,10,0.665533007899914
12,-5,11,0.672449597409712
12,-5,12,0.575830065764027
12,-5,13,0.609488441515796
12,-5,14,0.692368167300158
12,-5,15,0.601482925663722
12,-5,16,0.596083511609481
12,-5,17,0.5945786539317
12,-5,18,0.587973105408181
12,-5,19,0.575252856455371
12,-5,20,0.566068634504674
12,-5,21,0.546671910657775
12,-5,22,0.499930935798887
12,-5,23,0.260721236161308
12,-5,24,0.431575142867442
12,-5,25,0
12,-5,26,0
12,-5,27,0
12,-5,28,0
12,-5,29,0
12,-5,30,0
12,-4,-4,0.000210688648809307
12,-4,-3,0.000480352550920319
12,-4,-2,0.00149935847932149
12,-4,-1,0.00572684738184595
12,-4,0,0.0236501129932162
12,-4,1,0.0942609235574813
12,-4,2,0.294483166899415
12,-4,3,0.544938856341062
12,-4,4,0.597812359160156
12,-4,5,0.589291180618303
12,-4,6,0.669844683743696
12,-4,7,0.57937149747494
12,-4,8,0.68043392372302
12,-4,9,0.690950355322994
12,-4,10,0.680110429014563
12,-4,11,0.620819769754898
12,-4,12,0.618863652396427
12,-4,13,0.712232867061203
12,-4,14,0.668081659857924
12,-4,15,0.596728076463326
12,-4,16,0.615686602637641
12,-4,17,0.619787190559135
12,-4,18,0.595835310244701
12,-4,19,0.580636683459658
12,-4,20,0.570149811997031
12,-4,21,0.473908753732234
12,-4,22,0.237978957317296
12,-4,23,0.204204006804886
12,-4,24,0.486657985373337
12,-4,25,0
12,-4,26,0
12,-4,27,0
12,-4,28,0
12,-4,29,0
12,-4,30,0
12,-3,-3,0.00107945512526319
12,-3,-2,0.00243030167536093
12,-3,-1,0.00744022136107852
12,-3,0,0.0273550324190183
12,-3,1,0.102582883323829
12,-3,2,0.309472172180556
12,-3,3,0.560358160658404
12,-3,4,0.603433040399264
12,-3,5,0.626285577761975
12,-3,6,0.679280144522026
12,-3,7,0.645604824016766
12,-3,8,0.710577420852396
12,-3,9,0.702001479831476
12,-3,10,0.691146275135494
12,-3,11,0.627443258903073
12,-3,12,0.722230226478363
12,-3,13,0.677931017183572
12,-3,14,0.663344528144459
12,-3,15,0.65109342623823
12,-3,16,0.620227527370827
12,-3,17,0.630975506530899
12,-3,18,0.614238774514622
12,-3,19,0.572874776874334
12,-3,20,0.445425569811083
12,-3,21,0.277347871953928
12,-3,22,0.345261805827533
12,-3,23,0.388237848646038
12,-3,24,0.487953845832596
12,-3,25,0
12,-3,26,0
12,-3,27,0
12,-3,28,0
12,-3,29,0
12,-3,30,0
12,-2,-2,0.00538830265312238
12,-2,-1,0.0119291039911429
12,-2,0,0.0351468511043034
12,-2,1,0.116722847062121
12,-2,2,0.330241962960752
12,-2,3,0.567787931544174
12,-2,4,0.614680574903762
12,-2,5,0.651171929956827
12,-2,6,0.593405618059587
12,-2,7,0.699254438069847
12,-2,8,0.709368427418556
12,-2,9,0.64503957166034
12,-2,10,0.635983617620278
12,-2,11,0.732837855317782
12,-2,12,0.714111593420096
12,-2,13,0.689596733173855
12,-2,14,0.691238733925814
12,-2,15,0.633584944497283
12,-2,16,0.569624992371941
12,-2,17,0.470564486404152
12,-2,18,0.351075714969463
12,-2,19,0.383551656937097
12,-2,20,0.452533286333569
12,-2,21,0.48892272585386
12,-2,22,0.437645934002108
12,-2,23,0.368899892453457
12,-2,24,0.485436558804818
12,-2,25,0
12,-2,26,0
12,-2,27,0
12,-2,28,0
12,-2,29,0
12,-2,30,0
12,-1,-1,0.0258196998989195
12,-1,0,0.0550008456223874
12,-1,1,0.14538065623024
12,-1,2,0.363036633597973
12,-1,3,0.572528139936169
12,-1,4,0.614417334639315
12,-1,5,0.651396643187852
12,-1,6,0.649139943807307
12,-1,7,0.726185908354768
12,-1,8,0.687579520956661
12,-1,9,0.646530243950613
12,-1,10,0.736156782242534
12,-1,11,0.724096605190793
12,-1,12,0.709333358272318
12,-1,13,0.715379979414829
12,-1,14,0.658996622138332
12,-1,15,0.517995822722007
12,-1,16,0.52541191711672
12,-1,17,0.494389646287459
12,-1,18,0.557056712593912
12,-1,19,0.615109253499168
12,-1,20,0.607942179497664
12,-1,21,0.434951071936089
12,-1,22,0.447407757775887
12,-1,23,0.4516361803698
12,-1,24,0.462036439243658
12,-1,25,0
12,-1,26,0
12,-1,27,0
12,-1,28,0
12,-1,29,0
12,-1,30,0
12,0,0,0.111545869587366
12,0,1,0.211556882143146
12,0,2,0.421833128649701
12,0,3,0.590056990239123
12,0,4,0.662581823072499
12,0,5,0.619956372016098
12,0,6,0.695134292217024
12,0,7,0.665656918430482
12,0,8,0.66149906603934
12,0,9,0.748289894451219
12,0,10,0.742960194813833
12,0,11,0.733070457507583
12,0,12,0.677357305593053
12,0,13,0.626941724161666
12,0,14,0.587275913209375
12,0,15,0.596925813323507
12,0,16,0.648109678647934
12,0,17,0.673883343193001
12,0,18,0.701909860347367
12,0,19,0.595878763538461
12,0,20,0.50455911112401
12,0,21,0.502164369709794
12,0,22,0.496586472274227
12,0,23,0.48545290660992
12,0,24,0.479206194099183
12,0,25,0
12,0,26,0
12,0,27,0
12,0,28,0
12,0,29,0
12,0,30,0
12,1,1,0.359080028334666
12,1,2,0.53005189165739
12,1,3,0.610983007118333
12,1,4,0.635276286732026
12,1,5,0.697618264053606
12,1,6,0.638353492544326
12,1,7,0.68865472408973
12,1,8,0.722192964032382
12,1,9,0.708312548893082
12,1,10,0.683950811415543
12,1,11,0.674376879480072
12,1,12,0.645464880302127
12,1,13,0.680117289020832
12,1,14,0.722783223240341
12,1,15,0.755647405178529
12,1,16,0.75967479796803
12,1,17,0.668028733366347
12,1,18,0.566672395514051
12,1,19,0.49632891881937
12,1,20,0.542609819856489
12,1,21,0.526313979983571
12,1,22,0.512890146209145
12,1,23,0.495667657422375
12,1,24,0.387484589650162
12,1,25,0
12,1,26,0
12,1,27,0
12,1,28,0
12,1,29,0
12,1,30,0
12,2,2,0.625165569797552
12,2,3,0.635548645446489
12,2,4,0.666721542756052
12,2,5,0.73014076476083
12,2,6,0.71652372481055
12,2,7,0.724363052955099
12,2,8,0.785183019704177
12,2,9,0.717074564954808
12,2,10,0.703768008910422
12,2,11,0.735236215877997
12,2,12,0.753591761278312
12,2,13,0.675344193113633
12,2,14,0.64464562787681
12,2,15,0.695401258896348
12,2,16,0.657347285207716
12,2,17,0.659807551529468
12,2,18,0.608784473875404
12,2,19,0.334036221577967
12,2,20,0.279238997375289
12,2,21,0.455312301575484
12,2,22,0.378650875554393
12,2,23,0.266174348923227
12,2,24,0.290201652443545
12,2,25,0
12,2,26,0
12,2,27,0
12,2,28,0
12,2,29,0
12,2,30,0
12,3,3,0.648565775962528
12,3,4,0.685886163548438
12,3,5,0.76070863655075
12,3,6,0.774109143433683
12,3,7,0.746019337578319
12,3,8,0.739464169447603
12,3,9,0.730634930535707
12,3,10,0.725813644573957
12,3,11,0.721192125129318
12,3,12,0.700932455303493
12,3,13,0.684604085668023
12,3,14,0.661113888533367
12,3,15,0.634909578898969
12,3,16,0.597150287761179
12,3,17,0.562269858893432
12,3,18,0.50722188022031
12,3,19,0.423508328875898
12,3,20,0.354247460291833
12,3,21,0.247639604662829
12,3,22,0.15521564060431
12,3,23,0.40278834617521
12,3,24,0
12,3,25,0
12,3,26,0
12,3,27,0
12,3,28,0
12,3,29,0
12,3,30,0
12,4,4,0.717979987529153
12,4,5,0.760511908149501
12,4,6,0.762495099825396
12,4,7,0.771618368984792
12,4,8,0.746625872409467
12,4,9,0.7482071273238
12,4,10,0.743080738013206
12,4,11,0.742624934300734
12,4,12,0.737922399615906
12,4,13,0.725634253112453
12,4,14,0.714021232577781
12,4,15,0.69435559628569
12,4,16,0.664825279422618
12,4,17,0.628569583609906
12,4,18,0.589611793694798
12,4,19,0.616122134091756
12,4,20,0.587825854756007
12,4,21,0.530260165897626
12,4,22,0.24219420395549
12,4,23,0.487470697624765
12,4,24,0
12,4,25,0
12,4,26,0
12,4,27,0
12,4,28,0
12,4,29,0
12,4,30,0
12,5,5,0.785131768723257
12,5,6,0.7951850749672
12,5,7,0.817530157659218
12,5,8,0.817369035211909
12,5,9,0.808654338544273
12,5,10,0.808380567251642
12,5,11,0.808344078018034
12,5,12,0.805574256376706
12,5,13,0.79068673175251
12,5,14,0.789054369405113
12,5,15,0.750214877550888
12,5,16,0.739609082991199
12,5,17,0.704600080701384
12,5,18,0.624015079691283
12,5,19,0.572081179922794
12,5,20,0.459749793037997
12,5,21,0.430183484407361
12,5,22,0.407469933129345
12,5,23,0.290953315553528
12,5,24,0
12,5,25,0
12,5,26,0
12,5,27,0
12,5,28,0
12,5,29,0
12,5,30,0
12,6,6,0.819668716493917
12,6,7,0.826547993488168
12,6,8,0.83488147464396
12,6,9,0.834941793817874
12,6,10,0.835008106724365
12,6,11,0.80552533814676
12,6,12,0.807957640260378
12,6,13,0.774043602722523
12,6,14,0.770068495970564
12,6,15,0.744960452508965
12,6,16,0.735574799798491
12,6,17,0.6398838309369
12,6,18,0.648960910268511
12,6,19,0.486151252958177
12,6,20,0.480364515124592
12,6,21,0.466673037044894
12,6,22,0.487311390674463
12,6,23,0
12,6,24,0
12,6,25,0
12,6,26,0
12,6,27,0
12,6,28,0
12,6,29,0
12,6,30,0
12,7,7,0.835310111534453
12,7,8,0.843616304841156
12,7,9,0.844614847662351
12,7,10,0.80978476236206
12,7,11,0.811637505351614
12,7,12,0.782222332994599
12,7,13,0.778301641277815
12,7,14,0.751118096369142
12,7,15,0.715425189475901
12,7,16,0.648485763632987
12,7,17,0.652342120949339
12,7,18,0.489885373434333
12,7,19,0.488156003629876
12,7,20,0.488331830584293
12,7,21,0.48192766440538
12,7,22,0
12,7,23,0
12,7,24,0
12,7,25,0
12,7,26,0
12,7,27,0
12,7,28,0
12,7,29,0
12,7,30,0
12,8,8,0.819928166298769
12,8,9,0.81616022663222
12,8,10,0.81491490494964
12,8,11,0.813692392701324
12,8,12,0.781007947603683
12,8,13,0.750403770164052
12,8,14,0.714767132476472
12,8,15,0.649814932010147
12,8,16,0.652436236499783
12,8,17,0.521355643284799
12,8,18,0.485601628256931
12,8,19,0.485272520911961
12,8,20,0.487914711287417
12,8,21,0.19361777556093
12,8,22,0
12,8,23,0
12,8,24,0
12,8,25,0
12,8,26,0
12,8,27,0
12,8,28,0
12,8,29,0
12,8,30,0
12,9,9,0.809226166429025
12,9,10,0.782746847783611
12,9,11,0.782267505048931
12,9,12,0.747254118775857
12,9,13,0.714164198549909
12,9,14,0.65303248704056
12,9,15,0.647969492173522
12,9,16,0.520392757810628
12,9,17,0.488433263495196
12,9,18,0.486810326440573
12,9,19,0.487760890361085
12,9,20,0.0968301779048601
12,9,21,0
12,9,22,0
12,9,23,0
12,9,24,0
12,9,25,0
12,9,26,0
12,9,27,0
12,9,28,0
12,9,29,0
12,9,30,0
12,10,10,0.752033161764818
12,10,11,0.747249963965664
12,10,12,0.715436088131012
12,10,13,0.649216054474605
12,10,14,0.648621649053248
12,10,15,0.487242406012035
12,10,16,0.488248421417783
12,10,17,0.490744804374491
12,10,18,0.485275737348463
12,10,19,0
12,10,20,0
12,10,21,0
12,10,22,0
12,10,23,0
12,10,24,0
12,10,25,0
12,10,26,0
12,10,27,0
12,10,28,0
12,10,29,0
12,10,30,0
12,11,11,0.711187019728037
12,11,12,0.680578153140051
12,11,13,0.615426547213869
12,11,14,0.486588730493864
12,11,15,0.484447931553656
12,11,16,0.487565553162955
12,11,17,0.322988977660687
12,11,18,0
12,11,19,0
12,11,20,0
12,11,21,0
12,11,22,0
12,11,23,0
12,11,24,0
12,11,25,0
12,11,26,0
12,11,27,0
12,11,28,0
12,11,29,0
12,11,30,0
12,12,12,0.612941077111261
12,12,13,0.485482364628172
12,12,14,0.485046765651573
12,12,15,0.324027692370903
12,12,16,0
12,12,17,0
12,12,18,0
12,12,19,0
12,12,20,0
12,12,21,0
12,12,22,0
12,12,23,0
12,12,24,0
12,12,25,0
12,12,26,0
12,12,27,0
12,12,28,0
12,12,29,0
12,12,30,0
12,13,13,0
12,13,14,0
12,13,15,0
12,13,16,0
12,13,17,0
12,13,18,0
12,13,19,0
12,13,20,0
12,13,21,0
12,13,22,0
12,13,23,0
12,13,24,0
12,13,25,0
12,13,26,0
12,13,27,0
12,13,28,0
12,13,29,0
12,13,30,0
12,14,14,0
12,14,15,0
12,14,16,0
12,14,17,0
12,14,18,0
12,14,19,0
12,14,20,0
12,14,21,0
12,14,22,0
12,14,23,0
12,14,24,0
12,14,25,0
12,14,26,0
12,14,27,0
12,14,28,0
12,14,29,0
12,14,30,0
12,15,15,0
12,15,16,0
12,15,17,0
12,15,18,0
12,15,19,0
12,15,20,0
12,15,21,0
12,15,22,0
12,15,23,0
12,15,24,0
12,15,25,0
12,15,26,0
12,15,27,0
12,15,28,0
12,15,29,0
12,15,30,0
12,16,16,0
12,16,17,0
12,16,18,0
12,16,19,0
12,16,20,0
12,16,21,0
12,16,22,0
12,16,23,0
12,16,24,0
12,16,25,0
12,16,26,0
12,16,27,0
12,16,28,0
12,16,29,0
12,16,30,0
12,17,17,0
12,17,18,0
12,17,19,0
12,17,20,0
12,17,21,0
12,17,22,0
12,17,23,0
12,17,24,0
12,17,25,0
12,17,26,0
12,17,27,0
12,17,28,0
12,17,29,0
12,17,30,0
12,18,18,0
12,18,19,0
12,18,20,0
12,18,21,0
12,18,22,0
12,18,23,0
12,18,24,0
12,18,25,0
12,18,26,0
12,18,27,0
12,18,28,0
12,18,29,0
12,18,30,0
12,19,19,0
12,19,20,0
12,19,21,0
12,19,22,0
12,19,23,0
12,19,24,0
12,19,25,0
12,19,26,0
12,19,27,0
12,19,28,0
12,19,29,0
12,19,30,0
12,20,20,0
12,20,21,0
12,20,22,0
12,20,23,0
12,20,24,0
12,20,25,0
12,20,26,0
12,20,27,0
12,20,28,0
12,20,29,0
12,20,30,0
1,-20,-15,0.0000000000000911754458079055
1,-20,-14,0.000000000000535430127399126
1,-20,-13,0.00000000000313887580702277
1,-20,-12,0.0000000000183186057274433
1,-20,-11,0.000000000106134334079007
1,-20,-10,0.000000000609337545744022
1,-20,-9,0.000000003461994813092
1,-20,-8,0.0000000194456136038313
1,-20,-7,0.000000107890244432617
1,-20,-6,0.000000590872419519933
1,-20,-5,0.0000031920541074211
1,-20,-4,0.0000170012213382041
1,-20,-3,0.0000893232949252277
1,-20,-2,0.000462999926356625
1,-20,-1,0.00235003728123115
1,-20,0,0.011558865805585
1,-20,1,0.0524556054022689
1,-20,2,0.182562406120892
1,-20,3,0.36153234397885
1,-20,4,0.407167375186966
1,-20,5,0.427048152987167
1,-20,6,0.430948520087031
1,-20,7,0.439410823840203
1,-20,8,0.438282207256149
1,-20,9,0.491222357875029
1,-20,10,0.510545694363069
1,-20,11,0.486053812990596
1,-20,12,0.465635395887715
1,-20,13,0.442937261960496
1,-20,14,0.452048436206773
1,-20,15,0.497398966972259
1,-20,16,0.511269279564584
1,-20,17,0.511447683668759
1,-20,18,0.504975239311026
1,-20,19,0.443162921206876
1,-20,20,0.336569225942215
1,-20,21,0.282242196197461
1,-20,22,0.256421267320692
1,-20,23,0
1,-20,24,0
1,-20,25,0
1,-20,26,0
1,-20,27,0
1,-20,28,0
1,-20,29,0
1,-20,30,0
1,-19,-15,0.00000000000010595641342472
1,-19,-14,0.00000000000060427529641451
1,-19,-13,0.00000000000348328204665007
1,-19,-12,0.0000000000200920640975578
1,-19,-11,0.000000000115380870050427
1,-19,-10,0.000000000657723191689203
1,-19,-9,0.00000000371473391854056
1,-19,-8,0.0000000207586210769328
1,-19,-7,0.000000114656749416458
1,-19,-6,0.00000062539461259144
1,-19,-5,0.00000336659874869185
1,-19,-4,0.0000179553892438072
1,-19,-3,0.0000939247927405796
1,-19,-2,0.000484332059472037
1,-19,-1,0.00244819435923597
1,-19,0,0.0120066184638469
1,-19,1,0.0543014623585936
1,-19,2,0.188091781123472
1,-19,3,0.371255267470802
1,-19,4,0.40223368807738
1,-19,5,0.437933682942235
1,-19,6,0.459174053090263
1,-19,7,0.460747029940488
1,-19,8,0.467147056676995
1,-19,9,0.504000876581989
1,-19,10,0.517833707723078
1,-19,11,0.502288911228854
1,-19,12,0.465378135523342
1,-19,13,0.455647302689839
1,-19,14,0.485700729064464
1,-19,15,0.515024130834904
1,-19,16,0.522836256721033
1,-19,17,0.520369207619494
1,-19,18,0.480871345213377
1,-19,19,0.428389596343995
1,-19,20,0.487703366978031
1,-19,21,0.271802008136667
1,-19,22,0.207771693135103
1,-19,23,0
1,-19,24,0
1,-19,25,0
1,-19,26,0
1,-19,27,0
1,-19,28,0
1,-19,29,0
1,-19,30,0
1,-18,-15,0.000000000000128986457060452
1,-18,-14,0.00000000000069941884386537
1,-18,-13,0.00000000000392405948002321
1,-18,-12,0.0000000000222561091671484
1,-18,-11,0.000000000126310163403307
1,-18,-10,0.000000000713613333040749
1,-18,-9,0.0000000040015446173548
1,-18,-8,0.0000000222274276129047
1,-18,-7,0.00000012213571261846
1,-18,-6,0.000000664282555479717
1,-18,-5,0.00000357192136086149
1,-18,-4,0.00001891874158608
1,-18,-3,0.0000986388113003654
1,-18,-2,0.000506298731558647
1,-18,-1,0.00255131224020898
1,-18,0,0.0124745853876139
1,-18,1,0.0562170005531816
1,-18,2,0.193792065199836
1,-18,3,0.381299550405361
1,-18,4,0.420792373657486
1,-18,5,0.449994244322331
1,-18,6,0.451793735929185
1,-18,7,0.480984748525569
1,-18,8,0.480834965353673
1,-18,9,0.516717989894212
1,-18,10,0.49887010267718
1,-18,11,0.487340532976312
1,-18,12,0.475279449066085
1,-18,13,0.493871408749461
1,-18,14,0.510271622508898
1,-18,15,0.529977249104872
1,-18,16,0.533361047718388
1,-18,17,0.528972988404849
1,-18,18,0.493342234488237
1,-18,19,0.423987563713103
1,-18,20,0.362679533925476
1,-18,21,0.290679816637324
1,-18,22,0.184952292201665
1,-18,23,0
1,-18,24,0
1,-18,25,0
1,-18,26,0
1,-18,27,0
1,-18,28,0
1,-18,29,0
1,-18,30,0
1,-17,-15,0.000000000000174703259356226
1,-17,-14,0.000000000000850244981575165
1,-17,-13,0.00000000000453407095260396
1,-17,-12,0.000000000025023582885052
1,-17,-11,0.000000000139623346511122
1,-17,-10,0.000000000779511702813994
1,-17,-9,0.00000000433182402010118
1,-17,-8,0.0000000238961968053923
1,-17,-7,0.000000130703688053937
1,-17,-6,0.000000707974704074672
1,-17,-5,0.00000378386231538362
1,-17,-4,0.0000199331748936993
1,-17,-3,0.000103524528650603
1,-17,-2,0.000529541946894032
1,-17,-1,0.00265980795619323
1,-17,0,0.0129634005221345
1,-17,1,0.0582024314182697
1,-17,2,0.199660525863975
1,-17,3,0.391687246370668
1,-17,4,0.429384150003045
1,-17,5,0.445826243834556
1,-17,6,0.458081351121704
1,-17,7,0.474442642994031
1,-17,8,0.497386248995598
1,-17,9,0.529424482786975
1,-17,10,0.505540587380307
1,-17,11,0.480965257850489
1,-17,12,0.490372934842104
1,-17,13,0.488419565156363
1,-17,14,0.530609843744979
1,-17,15,0.543013009870082
1,-17,16,0.543195560168136
1,-17,17,0.505222139820111
1,-17,18,0.458491375135699
1,-17,19,0.410462664777357
1,-17,20,0.32582282469552
1,-17,21,0.333201143078468
1,-17,22,0.24516518603928
1,-17,23,0.0646924381807084
1,-17,24,0
1,-17,25,0
1,-17,26,0
1,-17,27,0
1,-17,28,0
1,-17,29,0
1,-17,30,0
1,-16,-15,0.000000000000297911433587502
1,-16,-14,0.00000000000115028604860772
1,-16,-13,0.0000000000055031342088768
1,-16,-12,0.0000000000288565111841893
1,-16,-11,0.000000000156636355109167
1,-16,-10,0.000000000859682164691758
1,-16,-9,0.00000000472240896085645
1,-16,-8,0.0000000258438888090599
1,-16,-7,0.000000140686853206346
1,-16,-6,0.000000755600915197074
1,-16,-5,0.00000401116606568819
1,-16,-4,0.0000210285589629944
1,-16,-3,0.000108759341776145
1,-16,-2,0.000554219567226832
1,-16,-1,0.00277402772996182
1,-16,0,0.0134738344813068
1,-16,1,0.0602581165990677
1,-16,2,0.205694462918205
1,-16,3,0.402388017895367
1,-16,4,0.437285389214325
1,-16,5,0.470844119900185
1,-16,6,0.462866291931645
1,-16,7,0.516597095755353
1,-16,8,0.51352262554857
1,-16,9,0.542169657805331
1,-16,10,0.521301770895651
1,-16,11,0.50716594968274
1,-16,12,0.501423223133163
1,-16,13,0.522244561207997
1,-16,14,0.547688583585544
1,-16,15,0.554714240868
1,-16,16,0.55260189198917
1,-16,17,0.518826220795472
1,-16,18,0.463542215994651
1,-16,19,0.384057827379488
1,-16,20,0.327940653329472
1,-16,21,0.365344480699174
1,-16,22,0.265785898449924
1,-16,23,0.114474747522632
1,-16,24,0
1,-16,25,0
1,-16,26,0
1,-16,27,0
1,-16,28,0
1,-16,29,0
1,-16,30,0
1,-15,-15,0.000000000000741067287747357
1,-15,-14,0.00000000000195730449302612
1,-15,-13,0.00000000000743486296678784
1,-15,-12,0.0000000000349628617630198
1,-15,-11,0.000000000180244955663087
1,-15,-10,0.000000000963945011396035
1,-15,-9,0.00000000521278340873828
1,-15,-8,0.000000028190107535268
1,-15,-7,0.000000151533343383414
1,-15,-6,0.000000807659108476432
1,-15,-5,0.00000426111321164721
1,-15,-4,0.0000222206706027772
1,-15,-3,0.000114389776490174
1,-15,-2,0.000580482513503412
1,-15,-1,0.00289441512845197
1,-15,0,0.0140069119575061
1,-15,1,0.0623848994037162
1,-15,2,0.211891876418282
1,-15,3,0.413922396306044
1,-15,4,0.478535952038541
1,-15,5,0.483268095373034
1,-15,6,0.471242488578453
1,-15,7,0.529740529921166
1,-15,8,0.529307031338653
1,-15,9,0.557771178203017
1,-15,10,0.519398159182422
1,-15,11,0.500204141911357
1,-15,12,0.518377818553376
1,-15,13,0.544584623569474
1,-15,14,0.562374749399713
1,-15,15,0.565516260959375
1,-15,16,0.529846082808948
1,-15,17,0.493766345439195
1,-15,18,0.441071181347319
1,-15,19,0.409246110181475
1,-15,20,0.333556159187116
1,-15,21,0.358706562489536
1,-15,22,0.317370078228395
1,-15,23,0.160125254520377
1,-15,24,0
1,-15,25,0
1,-15,26,0
1,-15,27,0
1,-15,28,0
1,-15,29,0
1,-15,30,0
1,-14,-14,0.0000000000048318827791989
1,-14,-13,0.000000000012621011785339
1,-14,-12,0.0000000000471928537907226
1,-14,-11,0.000000000218299620042042
1,-14,-10,0.00000000110946392032599
1,-14,-9,0.00000000582721452336938
1,-14,-8,0.0000000309266001390489
1,-14,-7,0.000000164160800997406
1,-14,-6,0.000000866892492785437
1,-14,-5,0.00000453986586134126
1,-14,-4,0.0000235282476096675
1,-14,-3,0.000120478689623093
1,-14,-2,0.000608533480763575
1,-14,-1,0.0030215701034919
1,-14,0,0.0145640932243982
1,-14,1,0.0645846272976856
1,-14,2,0.218252474915526
1,-14,3,0.425329699741782
1,-14,4,0.463638953649921
1,-14,5,0.484169297011856
1,-14,6,0.480556196102041
1,-14,7,0.51588259170263
1,-14,8,0.54480623615977
1,-14,9,0.546970700251729
1,-14,10,0.513555923103946
1,-14,11,0.539603703767624
1,-14,12,0.530686038890928
1,-14,13,0.564117915249203
1,-14,14,0.575364575940831
1,-14,15,0.575755082523906
1,-14,16,0.524604433215767
1,-14,17,0.489320396423038
1,-14,18,0.437260872259421
1,-14,19,0.393808827401338
1,-14,20,0.386577652639651
1,-14,21,0.38617941151301
1,-14,22,0.359645012674268
1,-14,23,0.237070523700872
1,-14,24,0
1,-14,25,0
1,-14,26,0
1,-14,27,0
1,-14,28,0
1,-14,29,0
1,-14,30,0
1,-13,-13,0.0000000000309009235629033
1,-13,-12,0.0000000000798666229614975
1,-13,-11,0.000000000294221537375432
1,-13,-10,0.00000000133828689114185
1,-13,-9,0.00000000666711807920388
1,-13,-8,0.0000000343951720507743
1,-13,-7,0.000000179395544281262
1,-13,-6,0.000000935818988002617
1,-13,-5,0.0000048556119760385
1,-13,-4,0.000024978402953663
1,-13,-3,0.000127115206798718
1,-13,-2,0.00063865667699634
1,-13,-1,0.00315634144430631
1,-13,0,0.0151475606922159
1,-13,1,0.0668609610082926
1,-13,2,0.224779165580536
1,-13,3,0.437129031785392
1,-13,4,0.462608704502419
1,-13,5,0.50956801979697
1,-13,6,0.491066128483277
1,-13,7,0.545810725854143
1,-13,8,0.560102189401902
1,-13,9,0.569164997012811
1,-13,10,0.515885946059462
1,-13,11,0.5648141250481
1,-13,12,0.543589349402944
1,-13,13,0.580701266768126
1,-13,14,0.587196488718842
1,-13,15,0.554803442819073
1,-13,16,0.514633560074005
1,-13,17,0.463648522886576
1,-13,18,0.420216320860202
1,-13,19,0.394100654553805
1,-13,20,0.432157251165735
1,-13,21,0.433282534264501
